2.428431091e+02;1.033155620e-02
2.430499115e+02;5.372409243e-03
2.432567291e+02;4.901428707e-03
2.434635620e+02;-1.359840622e-03
2.436704102e+02;1.466042129e-03
2.438772888e+02;9.666643105e-03
2.440841675e+02;2.629640745e-03
2.442910614e+02;7.062397897e-03
2.444979706e+02;8.198291995e-03
2.447049103e+02;2.934392774e-03
2.449118500e+02;1.604565769e-03
2.451188049e+02;4.873724189e-03
2.453257904e+02;1.244404237e-03
2.455327759e+02;1.055319421e-02
2.457397766e+02;7.948949002e-03
2.459468079e+02;-2.308727744e-06
2.461538391e+02;5.012247711e-03
2.463609009e+02;1.466042129e-03
2.465679626e+02;5.178476218e-03
2.467750549e+02;7.450264413e-03
2.469821472e+02;3.571601817e-03
2.471892548e+02;-8.611554513e-04
2.473963928e+02;-8.542292198e-05
2.476035309e+02;6.065027788e-03
2.478106995e+02;-1.886230544e-03
2.480178833e+02;1.050471095e-03
2.482250671e+02;5.649456754e-03
2.484322815e+02;4.042582121e-03
2.486394958e+02;1.063630823e-02
2.488467407e+02;2.055460215e-02
2.490539856e+02;2.546526724e-03
2.492612610e+02;1.379464753e-02
2.494685516e+02;6.619122345e-03
2.496758423e+02;6.729941349e-03
2.498831635e+02;3.516192315e-03
2.500904999e+02;-8.812413551e-03
2.502978363e+02;-3.299171804e-03
2.505052032e+02;4.181105644e-03
2.507125854e+02;5.794906756e-04
2.509199829e+02;-4.351951648e-03
2.511273804e+02;6.397484336e-03
2.513348083e+02;6.065027788e-03
2.515422516e+02;-1.138202730e-03
2.517497101e+02;4.208810627e-03
2.519571686e+02;7.339445408e-03
2.521646576e+02;1.116269827e-02
2.523721619e+02;3.024433390e-04
2.525796814e+02;4.409669782e-04
2.527872162e+02;3.100621281e-03
2.529947510e+02;8.565379540e-04
2.532023163e+02;9.389595129e-03
2.534098969e+02;9.084843099e-03
2.536174927e+02;-2.024754183e-03
2.538251038e+02;1.049778517e-02
2.540327301e+02;1.105880598e-03
2.542403717e+02;-2.329506213e-03
2.544480286e+02;-1.664592652e-03
2.546557007e+02;5.732570775e-03
2.548633881e+02;3.959468100e-03
2.550710754e+02;6.203551311e-03
2.552787933e+02;9.777462110e-03
2.554865265e+02;5.483228248e-03
2.556942749e+02;2.193291293e-04
2.559020386e+02;-2.578848740e-03
2.561098328e+02;3.183735535e-03
2.563176270e+02;8.447634988e-03
2.565254211e+02;-1.747706905e-03
2.567332458e+02;7.734237588e-04
2.569411011e+02;5.012247711e-03
2.571489563e+02;4.458153155e-03
2.573568115e+02;-2.107868437e-03
2.575646973e+02;9.445005096e-03
2.577726135e+02;-1.442954759e-03
2.579805298e+02;1.182761230e-02
2.581884460e+02;9.119474562e-04
2.583963928e+02;2.601935994e-03
2.586043701e+02;1.909317798e-03
2.588123474e+02;9.334186092e-03
2.590203247e+02;3.045211779e-03
2.592283325e+02;3.377668560e-03
2.594363708e+02;-5.377026740e-03
2.596444092e+02;1.639196707e-04
2.598524475e+02;5.400114227e-03
2.600605469e+02;6.369779818e-03
2.602686157e+02;8.752387017e-03
2.604767151e+02;8.780091070e-03
2.606848450e+02;1.271416340e-02
2.608929749e+02;7.062397897e-03
2.611011047e+02;3.024433390e-04
2.613092651e+02;1.743089408e-03
2.615174561e+02;-7.780412561e-04
2.617256470e+02;7.976653986e-03
2.619338684e+02;1.254793536e-02
2.621420898e+02;1.152286027e-02
2.623503113e+02;-6.672223099e-04
2.625585632e+02;9.278776124e-03
2.627668457e+02;2.324888716e-03
2.629751282e+02;9.950615931e-04
2.631834106e+02;6.626048707e-04
2.633917542e+02;-1.803116291e-03
2.636000671e+02;9.029434063e-03
2.638084106e+02;5.815685261e-03
2.640167847e+02;4.901428707e-03
2.642251587e+02;3.627011087e-03
2.644335327e+02;1.382235251e-02
2.646419373e+02;-2.606553491e-03
2.648503723e+02;6.674531847e-03
2.650588074e+02;-1.027383842e-03
2.652672729e+02;3.876353847e-03
2.654757385e+02;7.644197438e-03
2.656842041e+02;-3.659333335e-03
2.658927002e+02;1.362149342e-04
2.661012268e+02;9.278776124e-03
2.663097534e+02;1.050471095e-03
2.665183105e+02;-2.661962993e-03
2.667268677e+02;5.178476218e-03
2.669354248e+02;8.253701031e-03
2.671440125e+02;5.787980277e-03
2.673526306e+02;-5.155388732e-03
2.675612488e+02;1.083024126e-02
2.677698975e+02;3.156030783e-03
2.679785461e+02;3.294554306e-03
2.681871948e+02;3.931763116e-03
2.683958740e+02;4.042582121e-03
2.686045837e+02;-3.659333335e-03
2.688132935e+02;1.312973443e-02
2.690220337e+02;5.677161273e-03
2.692307739e+02;-2.883600770e-03
2.694395142e+02;3.543897066e-03
2.696482849e+02;-8.057459490e-04
2.698570862e+02;-1.193612232e-03
2.700658875e+02;8.011285099e-04
2.702746887e+02;7.450264413e-03
2.704835205e+02;5.240811734e-04
2.706923828e+02;-3.964085598e-03
2.709012451e+02;-1.055088593e-03
2.711101379e+02;6.785350852e-03
2.713190308e+02;-5.009939196e-04
2.715279236e+02;8.641568013e-03
2.717368469e+02;5.760275759e-03
2.719458008e+02;2.518821973e-03
2.721547546e+02;6.702236366e-03
2.723637085e+02;1.715384657e-03
2.725726929e+02;3.682420589e-03
2.727817078e+02;3.931763116e-03
2.729907227e+02;-2.772781998e-03
2.731997375e+02;-2.468029968e-03
2.734087830e+02;2.740459749e-03
2.736178589e+02;3.765534842e-03
2.738269348e+02;3.931763116e-03
2.740360107e+02;4.984543193e-03
2.742451172e+02;1.909317798e-03
2.744542542e+02;-3.797857091e-03
2.746633911e+02;9.084843099e-03
2.748725281e+02;2.747385879e-04
2.750816956e+02;3.045211779e-03
2.752908936e+02;5.594047252e-03
2.755000916e+02;2.269479213e-03
2.757092896e+02;7.367149927e-03
2.759185181e+02;-3.160648281e-03
2.761277771e+02;1.085101976e-04
2.763370361e+02;5.704866257e-03
2.765462952e+02;-1.803116291e-03
2.767555847e+02;2.740459749e-03
2.769649048e+02;5.240811734e-04
2.771742249e+02;3.156030783e-03
2.773835449e+02;5.310073539e-05
2.775928955e+02;3.211440286e-03
2.778022461e+02;3.682420589e-03
2.780116272e+02;6.148141809e-03
2.782210388e+02;8.364520036e-03
2.784304504e+02;2.851278754e-03
2.786398621e+02;7.173216902e-03
2.788493042e+02;5.926503800e-03
2.790587463e+02;9.638938121e-03
2.792682190e+02;1.193843130e-02
2.794777222e+02;5.123066716e-03
2.796872253e+02;1.549156266e-03
2.798967285e+02;-6.949270610e-04
2.801062622e+02;2.712754998e-03
2.803157959e+02;2.612325363e-02
2.805253601e+02;-4.545884673e-03
2.807349243e+02;4.956838209e-03
2.809445190e+02;4.679791164e-03
2.811541443e+02;1.210465934e-02
2.813637390e+02;1.964727184e-03
2.815733948e+02;8.004358970e-03
2.817830505e+02;-6.118128076e-04
2.819927063e+02;8.142882958e-03
2.822023926e+02;6.480598822e-03
2.824120789e+02;5.206180736e-03
2.826217957e+02;1.105187926e-02
2.828315125e+02;1.549156266e-03
2.830412598e+02;7.006988395e-03
2.832510071e+02;5.240811734e-04
2.834607849e+02;-1.609183149e-03
2.836705627e+02;-2.107868437e-03
2.838803711e+02;1.124581229e-02
2.840901794e+02;2.712754998e-03
2.843000183e+02;9.195662104e-03
2.845098572e+02;7.616492454e-03
2.847197266e+02;6.813055370e-03
2.849295959e+02;7.865834981e-03
2.851394958e+02;-4.296542145e-03
2.853493958e+02;3.405373311e-03
2.855593262e+02;9.673569002e-04
2.857692566e+02;2.324888716e-03
2.859792175e+02;2.657345496e-03
